product_id,product_name,category,subcategory,supplier_id,unit_price,cost_price,weight_kg,is_active,created_at
1540,Classic Office Series 3797,Office Supplies,Desk Accessories,556,15.72,8.08,9.47,False,2021-11-20 20:19:23
1541,Smart Books Kit 3914,Books,Fiction,481,55.39,32.76,21.33,True,2022-04-16 04:32:51
1542,Smart Electronics Collection 960,Electronics,Laptops,179,67.71,33.52,9.65,True,2023-05-04 08:36:26
1543,Essential Home Bundle 1741,Home & Garden,Bedding,442,37.37,23.02,15.08,True,2023-07-09 13:28:09
1544,Essential Automotive Edition 6871,Automotive,Tools,459,14.8,7.08,11.72,True,2020-02-22 10:24:05
1545,Standard Clothing Collection 5511,Clothing,Outerwear,896,54.13,34.71,14.85,False,2023-04-17 21:20:06
1546,Elite Electronics Pack 7839,Electronics,Headphones,117,216.82,77.51,4.98,True,2023-11-24 19:15:10
1547,Eco Toys Collection 1747,Toys & Games,Board Games,759,28.21,16.57,3.06,True,2023-08-21 05:29:19
1548,Essential Books Series 2352,Books,Science and Tech,414,56.86,31.98,14.8,True,2022-09-01 02:28:24
1549,Standard Sports Collection 184,Sports & Outdoors,Water Sports,867,203.17,108.35,24.58,True,2020-06-05 05:28:01
1550,Premium Electronics Bundle 9116,Electronics,Cameras,493,489.85,214.96,6.52,True,2022-09-14 02:58:54
1551,Smart Electronics Series 2687,Electronics,Laptops,340,50.45,26.9,0.14,True,2019-06-28 16:20:05
1552,Elite Books Pack 6766,Books,Non-Fiction,613,41.16,21.75,22.83,True,2022-05-08 08:53:53
1553,Classic Clothing Series 7893,Clothing,Footwear,522,29.5,11.65,3.38,True,2021-06-22 02:44:58
1554,Standard Sports Set 7922,Sports & Outdoors,Running,734,28.41,17.44,21.69,True,2019-12-05 11:06:02
1555,Smart Sports Line 3367,Sports & Outdoors,Team Sports,402,91.54,46.72,12.91,True,2023-09-12 07:08:45
1556,Eco Clothing Collection 4806,Clothing,Footwear,380,43.85,16.52,4.55,True,2022-07-16 01:53:40
1557,Smart Food Series 5362,Food & Grocery,Snacks,281,34.28,16.02,5.0,False,2021-11-01 20:34:45
1558,Standard Automotive Bundle 4776,Automotive,Tools,480,7.85,3.26,13.23,False,2022-02-08 19:01:01
1559,Classic Toys Bundle 1069,Toys & Games,Action Figures,615,16.54,6.63,19.89,True,2022-08-19 20:50:23
1560,Smart Electronics Range 1565,Electronics,Cameras,162,81.75,51.82,20.29,True,2022-05-24 03:52:12
1561,Ultra Electronics Set 9506,Electronics,Tablets,44,261.02,144.2,6.03,True,2021-06-23 03:57:04
1562,Standard Home Edition 3904,Home & Garden,Furniture,246,118.38,52.14,17.8,False,2019-08-14 18:32:04
1563,Pro Electronics Bundle 8867,Electronics,Cameras,935,200.86,111.18,12.04,True,2023-10-12 11:20:02
1564,Value Office Kit 711,Office Supplies,Filing,479,67.31,39.77,15.55,True,2022-12-07 15:20:34
1565,Smart Electronics Pack 2968,Electronics,Smart Home,476,99.32,44.21,3.33,True,2019-12-24 12:40:54
1566,Standard Home Bundle 6946,Home & Garden,Garden Tools,602,109.42,70.62,10.92,True,2019-05-03 01:50:33
1567,Standard Clothing Line 2980,Clothing,Footwear,876,79.07,48.58,3.17,True,2023-05-07 11:58:01
1568,Ultra Books Kit 695,Books,Childrens,196,28.49,16.78,12.61,True,2021-12-30 12:43:49
1569,Ultra Electronics Set 6604,Electronics,Headphones,171,154.65,87.31,1.63,True,2021-07-31 12:51:44
1570,Premium Home Pack 8216,Home & Garden,Storage,916,107.36,38.82,3.43,True,2022-08-13 23:28:43
1571,Eco Clothing Bundle 3152,Clothing,Activewear,328,50.46,18.0,8.2,True,2019-10-21 18:05:40
1572,Eco Automotive Pack 4842,Automotive,Car Electronics,770,71.24,28.46,12.83,True,2022-11-04 09:49:22
1573,Eco Electronics Range 713,Electronics,Smart Home,114,177.94,111.23,2.95,True,2022-08-31 17:01:13
1574,Value Food Set 251,Food & Grocery,International Foods,498,19.6,8.14,21.99,True,2021-04-09 23:18:16
1575,Eco Beauty Edition 4988,Beauty & Personal Care,Personal Hygiene,155,32.52,18.22,7.08,True,2020-02-29 07:30:22
1576,Ultra Clothing Collection 9405,Clothing,Footwear,802,347.69,223.9,14.64,True,2023-11-21 20:24:07
1577,Smart Beauty Kit 9975,Beauty & Personal Care,Personal Hygiene,823,18.13,11.44,3.64,True,2021-02-22 15:01:52
1578,Smart Electronics Range 1858,Electronics,Laptops,164,25.37,11.93,18.49,True,2023-04-18 01:35:38
1579,Value Office Bundle 5589,Office Supplies,Printers and Ink,469,36.0,19.96,13.54,True,2022-04-29 07:03:43
1580,Ultra Sports Edition 4762,Sports & Outdoors,Camping,968,117.21,67.72,23.36,True,2020-01-30 13:52:42
1581,Elite Clothing Collection 7544,Clothing,Womens Tops,215,55.53,28.59,17.21,False,2019-12-15 03:14:12
1582,Premium Clothing Kit 9001,Clothing,Activewear,619,15.07,7.64,24.54,False,2020-11-29 10:13:14
1583,Smart Electronics Edition 8690,Electronics,Headphones,840,295.52,123.25,20.33,False,2023-05-17 20:57:06
1584,Smart Office Line 8192,Office Supplies,Whiteboards,69,31.75,17.55,13.3,True,2022-11-06 21:49:45
1585,Smart Electronics Pack 2298,Electronics,Headphones,104,94.09,41.22,5.7,True,2023-06-09 14:18:24
1586,Classic Books Bundle 8361,Books,Business,321,58.92,26.08,8.58,True,2022-02-22 03:03:35
1587,Eco Home Kit 7768,Home & Garden,Decor,894,53.94,23.18,9.45,True,2023-08-12 13:16:02
1588,Value Food Collection 4570,Food & Grocery,Snacks,597,94.42,34.91,22.84,False,2022-05-29 07:42:09
1589,Standard Clothing Kit 3259,Clothing,Jeans,940,63.56,38.33,6.51,True,2023-02-11 14:43:47
1590,Ultra Sports Series 1945,Sports & Outdoors,Camping,299,19.57,11.92,18.08,True,2023-04-13 00:29:32
1591,Pro Home Series 5517,Home & Garden,Kitchen,74,39.74,22.54,14.74,True,2020-05-19 21:43:23
1592,Ultra Toys Edition 2762,Toys & Games,Educational,450,152.9,96.07,4.38,False,2023-08-14 13:16:35
1593,Ultra Electronics Collection 7618,Electronics,Smart Home,277,42.06,22.69,6.78,True,2023-09-09 08:56:13
1594,Ultra Electronics Kit 4315,Electronics,Smartphones,445,115.7,62.7,7.17,True,2022-03-10 23:31:08
1595,Premium Clothing Set 3150,Clothing,Jeans,141,24.91,15.35,4.56,True,2023-11-07 10:33:12
1596,Value Toys Kit 330,Toys & Games,Outdoor Play,108,29.07,11.99,19.63,True,2020-12-02 05:14:07
1597,Premium Electronics Pack 5623,Electronics,Smart Home,882,185.78,89.29,7.9,True,2022-04-19 14:16:34
1598,Premium Sports Series 4933,Sports & Outdoors,Water Sports,502,45.73,25.67,13.39,True,2020-01-17 07:30:28
1599,Standard Clothing Line 9402,Clothing,Outerwear,28,50.22,21.62,18.45,True,2022-11-23 15:41:53
1600,Premium Automotive Edition 3264,Automotive,Interior Accessories,158,48.93,20.48,24.22,True,2019-10-11 17:52:33
1601,Elite Food Line 2975,Food & Grocery,Organic,82,95.91,59.41,22.76,True,2021-05-27 05:48:23
1602,Pro Sports Pack 6743,Sports & Outdoors,Cycling,106,50.92,33.04,5.38,True,2023-08-20 17:11:51
1603,Eco Clothing Pack 7107,Clothing,Jeans,642,11.01,5.13,22.36,True,2023-10-04 23:47:36
1604,Essential Clothing Kit 8542,Clothing,Womens Tops,826,32.77,13.8,21.17,True,2021-04-14 07:32:40
1605,Elite Electronics Edition 5472,Electronics,TVs,211,123.88,58.39,0.84,True,2020-05-26 01:13:10
1606,Eco Clothing Model 1521,Clothing,Activewear,21,30.71,13.55,22.13,True,2019-10-15 05:17:35
1607,Pro Books Set 6667,Books,Childrens,346,34.85,20.79,13.41,True,2023-07-19 10:53:55
1608,Value Sports Range 1662,Sports & Outdoors,Team Sports,174,28.11,17.44,4.87,True,2021-02-26 04:14:05
1609,Eco Food Edition 3127,Food & Grocery,Beverages,217,107.69,50.32,24.88,True,2023-08-26 08:52:26
1610,Standard Home Edition 2403,Home & Garden,Decor,851,17.5,9.27,7.87,True,2023-12-12 03:07:04
1611,Smart Toys Edition 7922,Toys & Games,Outdoor Play,537,17.58,6.57,4.77,True,2023-06-10 22:22:54
1612,Standard Home Line 5401,Home & Garden,Bedding,489,15.2,7.43,4.41,True,2022-05-04 12:51:33
1613,Standard Sports Collection 4164,Sports & Outdoors,Fitness Equipment,313,76.86,27.06,13.21,True,2021-01-01 03:03:32
1614,Elite Clothing Model 211,Clothing,Activewear,660,15.3,8.44,4.45,True,2023-03-16 07:36:25
1615,Premium Home Pack 4372,Home & Garden,Storage,774,65.5,26.38,13.04,True,2021-02-22 20:31:36
1616,Eco Home Pack 6384,Home & Garden,Storage,786,40.68,24.95,18.46,False,2021-08-05 11:27:52
1617,Value Toys Set 3958,Toys & Games,Outdoor Play,689,37.08,19.99,23.72,True,2023-06-15 08:37:51
1618,Classic Food Model 7419,Food & Grocery,Snacks,978,59.07,37.12,9.25,True,2022-07-22 01:59:56
1619,Premium Clothing Pack 4474,Clothing,Outerwear,916,148.25,93.61,24.4,True,2021-11-05 00:17:52
1620,Elite Electronics Model 5500,Electronics,TVs,871,95.69,38.35,24.72,True,2022-12-17 07:01:49
1621,Eco Home Set 5047,Home & Garden,Furniture,162,27.08,13.65,14.74,True,2022-12-31 20:23:49
1622,Standard Sports Bundle 9643,Sports & Outdoors,Camping,394,14.82,6.06,7.63,True,2021-03-10 22:13:13
1623,Essential Electronics Edition 9486,Electronics,Cameras,289,161.61,78.53,21.34,True,2021-10-20 21:34:33
1624,Pro Beauty Range 287,Beauty & Personal Care,Personal Hygiene,627,31.29,15.18,1.43,True,2023-07-18 01:47:29
1625,Eco Office Pack 4385,Office Supplies,Printers and Ink,951,20.66,11.79,11.07,True,2022-02-22 10:46:08
1626,Premium Food Collection 5990,Food & Grocery,Beverages,915,32.31,20.77,15.88,True,2020-08-06 09:30:54
1627,Smart Electronics Set 3971,Electronics,Smartphones,194,84.26,45.39,24.53,True,2020-05-10 00:59:40
1628,Essential Automotive Series 1117,Automotive,Exterior,47,78.55,46.72,17.42,True,2021-08-16 12:00:57
1629,Pro Toys Range 2036,Toys & Games,Action Figures,689,11.15,5.25,5.86,True,2023-07-10 10:26:34
1630,Value Home Pack 7725,Home & Garden,Bedding,963,121.37,45.13,21.35,True,2023-05-03 11:20:30
1631,Standard Sports Series 5126,Sports & Outdoors,Camping,30,116.26,58.64,16.48,True,2019-06-26 22:58:13
1632,Value Automotive Pack 2716,Automotive,Interior Accessories,487,24.54,15.24,21.63,True,2019-11-10 09:52:14
1633,Value Home Pack 6742,Home & Garden,Garden Tools,211,54.93,23.18,17.43,False,2021-12-01 10:38:33
1634,Elite Clothing Collection 8333,Clothing,Jeans,469,241.89,103.74,8.76,True,2022-05-15 04:04:56
1635,Elite Home Line 5195,Home & Garden,Bedding,315,52.63,20.07,3.0,True,2021-09-02 07:49:00
1636,Ultra Sports Edition 2023,Sports & Outdoors,Fitness Equipment,758,22.0,14.28,17.32,True,2022-12-07 03:49:50
1637,Premium Electronics Edition 4933,Electronics,Laptops,492,68.26,32.38,5.16,False,2021-11-10 22:17:07
1638,Value Food Collection 6121,Food & Grocery,International Foods,974,66.87,29.4,1.73,True,2022-05-27 01:17:37
1639,Ultra Books Model 3718,Books,Non-Fiction,287,56.22,35.31,7.39,True,2021-03-19 23:06:32
1640,Eco Books Bundle 3690,Books,Science and Tech,277,55.98,33.22,7.99,True,2019-09-04 07:34:26
1641,Ultra Electronics Edition 2288,Electronics,Tablets,273,32.63,20.01,24.81,True,2022-02-02 21:59:58
1642,Elite Books Kit 7934,Books,Science and Tech,949,25.35,16.1,14.13,True,2023-11-16 18:57:01
1643,Premium Electronics Series 2609,Electronics,Laptops,435,205.64,124.83,24.75,True,2022-07-10 07:59:56
1644,Smart Electronics Pack 7554,Electronics,Cameras,408,119.15,76.93,19.33,True,2023-10-01 11:34:27
1645,Pro Sports Series 6221,Sports & Outdoors,Water Sports,229,143.49,77.74,12.41,True,2021-03-14 17:18:44
1646,Essential Home Model 6913,Home & Garden,Garden Tools,936,31.83,13.44,7.18,True,2023-03-12 12:26:54
1647,Elite Sports Bundle 9098,Sports & Outdoors,Fitness Equipment,233,93.78,37.53,5.68,True,2022-04-22 18:02:01
1648,Elite Electronics Bundle 7814,Electronics,Headphones,610,112.91,59.92,5.93,True,2021-11-27 01:53:35
1649,Ultra Home Collection 8906,Home & Garden,Bedding,687,133.62,61.15,21.55,True,2020-05-01 13:15:37
1650,Value Electronics Kit 3678,Electronics,TVs,788,326.47,127.12,9.97,True,2022-12-02 18:08:52
1651,Eco Office Bundle 4154,Office Supplies,Stationery,272,50.3,29.64,11.33,True,2020-02-09 22:39:48
1652,Eco Sports Kit 9861,Sports & Outdoors,Camping,826,42.1,19.15,15.47,True,2023-09-05 13:23:44
1653,Eco Toys Range 1441,Toys & Games,Puzzles,49,23.63,11.43,1.5,True,2020-11-12 23:46:06
1654,Value Clothing Set 8709,Clothing,Womens Tops,426,13.26,7.07,11.92,True,2019-08-29 08:28:48
1655,Premium Electronics Series 7419,Electronics,Cameras,396,46.69,21.97,0.5,False,2021-01-10 13:14:38
1656,Smart Office Range 8753,Office Supplies,Whiteboards,681,60.62,36.97,18.65,True,2023-12-26 16:08:02
1657,Eco Clothing Collection 6027,Clothing,Mens Tops,954,78.35,50.51,0.67,True,2019-09-28 09:16:51
1658,Ultra Home Range 1379,Home & Garden,Storage,572,216.27,100.69,17.66,True,2019-12-17 01:28:53
1659,Premium Books Collection 9343,Books,Science and Tech,792,43.97,17.74,5.1,True,2022-04-22 13:50:11
1660,Standard Electronics Model 1938,Electronics,Smartphones,781,475.25,205.99,20.33,True,2019-07-31 11:25:07
1661,Ultra Beauty Range 1111,Beauty & Personal Care,Fragrance,290,62.09,34.29,7.98,True,2022-06-25 13:37:11
1662,Value Sports Series 9072,Sports & Outdoors,Running,445,22.12,8.29,22.62,True,2022-11-18 20:52:07
1663,Classic Clothing Series 8381,Clothing,Activewear,923,66.52,36.74,18.49,True,2020-07-05 11:29:49
1664,Smart Electronics Model 3412,Electronics,Cameras,230,521.52,265.09,5.33,True,2021-05-31 22:26:10
1665,Eco Electronics Line 9483,Electronics,Cameras,85,42.0,15.27,22.13,True,2023-03-03 00:33:45
1666,Elite Automotive Pack 8892,Automotive,Exterior,501,15.5,7.33,0.61,True,2020-07-23 06:39:28
1667,Elite Toys Pack 2555,Toys & Games,Action Figures,835,42.68,17.89,15.56,True,2022-12-09 16:13:01
1668,Essential Clothing Kit 2795,Clothing,Womens Tops,241,60.5,23.54,21.05,True,2021-08-05 14:04:33
1669,Premium Electronics Line 5475,Electronics,Tablets,782,419.66,265.34,3.32,True,2021-02-24 00:03:27
1670,Pro Toys Kit 8625,Toys & Games,Outdoor Play,619,35.12,15.36,1.23,True,2021-11-07 14:45:57
1671,Classic Sports Edition 7339,Sports & Outdoors,Camping,230,35.44,17.66,22.23,True,2022-10-14 02:32:22
1672,Ultra Home Series 2004,Home & Garden,Decor,246,84.83,45.27,7.48,True,2021-01-19 23:33:33
1673,Ultra Clothing Bundle 3465,Clothing,Activewear,101,20.41,10.99,16.66,False,2022-09-30 16:29:59
1674,Eco Clothing Series 9654,Clothing,Dresses,809,62.47,29.01,20.96,True,2020-12-03 05:49:11
1675,Smart Books Series 8108,Books,Non-Fiction,620,7.57,3.26,2.85,True,2023-11-10 10:22:29
1676,Pro Office Range 1589,Office Supplies,Stationery,953,50.31,26.13,9.5,True,2023-12-08 12:14:48
1677,Premium Electronics Range 8461,Electronics,Tablets,670,449.93,264.74,18.2,True,2021-03-02 10:47:20
1678,Ultra Sports Pack 7398,Sports & Outdoors,Camping,45,185.27,114.59,2.01,True,2020-04-16 11:05:09
1679,Standard Home Pack 1011,Home & Garden,Furniture,74,87.12,45.95,18.74,True,2021-04-30 15:29:09
1680,Pro Home Bundle 7529,Home & Garden,Bedding,257,32.65,16.61,22.03,True,2022-12-12 14:37:29
1681,Pro Clothing Bundle 2261,Clothing,Mens Tops,103,67.6,43.25,19.89,True,2021-06-08 20:12:04
1682,Ultra Beauty Line 8509,Beauty & Personal Care,Skincare,92,100.66,41.36,6.05,True,2019-06-26 18:57:24
1683,Smart Home Collection 6906,Home & Garden,Garden Tools,758,26.05,9.25,20.98,False,2020-12-22 18:35:42
1684,Eco Sports Line 7584,Sports & Outdoors,Running,237,68.7,34.2,17.28,True,2022-09-21 04:47:40
1685,Essential Clothing Edition 9339,Clothing,Outerwear,723,52.66,19.35,18.7,True,2023-06-13 06:39:24
1686,Classic Electronics Range 1045,Electronics,Cameras,606,97.74,35.94,18.71,True,2023-02-14 12:41:50
1687,Pro Electronics Pack 9255,Electronics,Smartphones,84,156.32,56.26,11.3,False,2023-01-13 04:44:03
1688,Classic Toys Range 7675,Toys & Games,Outdoor Play,948,40.39,21.63,22.54,True,2023-05-31 19:05:23
1689,Value Electronics Collection 5149,Electronics,Cameras,532,89.71,48.24,3.19,True,2023-05-29 16:17:12
1690,Standard Toys Set 456,Toys & Games,Educational,23,54.68,23.33,23.97,True,2020-10-04 21:35:22
1691,Standard Home Bundle 6587,Home & Garden,Furniture,863,74.81,36.28,0.27,True,2022-07-29 10:24:16
1692,Eco Home Kit 4269,Home & Garden,Bedding,608,12.7,6.04,19.23,True,2021-10-09 02:49:45
1693,Ultra Home Line 149,Home & Garden,Bedding,884,58.05,28.9,4.73,False,2020-06-30 06:47:29
1694,Elite Clothing Model 3670,Clothing,Womens Tops,858,127.11,52.1,1.71,True,2021-12-10 21:03:03
1695,Elite Electronics Range 9575,Electronics,Tablets,974,116.02,68.9,12.53,True,2021-02-20 04:52:34
1696,Eco Clothing Kit 1296,Clothing,Jeans,774,135.91,59.32,12.89,False,2022-08-10 07:23:20
1697,Essential Books Collection 842,Books,Business,161,17.37,7.78,16.75,False,2021-12-06 13:24:57
1698,Premium Books Pack 7041,Books,Childrens,8,27.83,15.17,14.9,True,2021-10-19 08:21:02
1699,Standard Clothing Line 5744,Clothing,Womens Tops,319,34.43,22.19,0.88,True,2019-02-14 09:00:19
1700,Smart Home Set 1144,Home & Garden,Storage,636,43.39,17.85,5.19,True,2021-12-22 21:03:53
1701,Premium Electronics Set 8966,Electronics,Smart Home,132,30.89,14.13,17.93,True,2022-04-29 21:36:45
1702,Eco Clothing Range 1087,Clothing,Footwear,909,31.53,14.58,23.57,False,2022-08-11 23:26:13
1703,Pro Electronics Set 1230,Electronics,Cameras,547,380.16,193.41,19.18,True,2022-05-26 03:37:54
1704,Smart Automotive Series 7834,Automotive,Car Electronics,93,65.43,39.29,24.64,True,2020-07-19 23:32:56
1705,Eco Clothing Range 619,Clothing,Mens Tops,985,7.43,4.22,3.19,False,2021-12-05 02:06:54
1706,Pro Clothing Line 4803,Clothing,Mens Tops,930,47.98,19.75,23.97,True,2021-03-22 01:05:17
1707,Essential Clothing Edition 6798,Clothing,Jeans,312,32.37,18.25,9.41,False,2019-04-25 07:12:32
1708,Ultra Electronics Line 3048,Electronics,Smartphones,651,263.12,102.04,14.05,True,2023-06-07 08:29:56
1709,Essential Books Line 2318,Books,Education,294,30.39,12.38,24.41,True,2022-10-09 19:13:17
1710,Standard Electronics Bundle 6987,Electronics,Cameras,733,522.62,244.65,11.24,True,2022-11-05 12:58:30
1711,Smart Electronics Bundle 6235,Electronics,Headphones,429,106.66,48.36,7.94,True,2022-08-14 04:52:27
1712,Standard Books Line 6366,Books,Education,598,59.91,36.6,19.79,True,2022-09-18 18:19:06
1713,Classic Clothing Series 7448,Clothing,Mens Tops,442,39.53,25.66,17.65,True,2020-07-07 11:54:35
1714,Eco Toys Bundle 6284,Toys & Games,Video Games,630,91.76,37.71,0.64,True,2021-05-10 19:39:42
1715,Classic Sports Model 6254,Sports & Outdoors,Team Sports,674,50.61,27.7,12.18,False,2020-09-10 11:12:35
1716,Eco Clothing Range 1414,Clothing,Dresses,622,48.01,25.19,23.09,True,2023-05-03 15:01:51
1717,Value Books Range 8935,Books,Business,843,18.7,10.86,13.72,True,2020-07-10 05:42:35
1718,Smart Electronics Range 2278,Electronics,Tablets,92,67.47,37.78,15.38,False,2021-12-19 02:29:56
1719,Ultra Sports Kit 5797,Sports & Outdoors,Camping,375,78.23,33.85,12.25,True,2019-12-30 18:26:40
1720,Eco Home Set 2043,Home & Garden,Garden Tools,712,33.68,20.28,14.69,True,2021-05-21 23:36:41
1721,Classic Clothing Series 3024,Clothing,Footwear,664,44.98,22.2,7.46,True,2023-07-15 16:52:20
1722,Elite Books Line 8902,Books,Business,586,25.89,16.31,5.16,True,2020-12-18 22:06:37
1723,Essential Automotive Set 6539,Automotive,Car Care,463,25.03,12.97,9.87,True,2022-12-06 10:54:53
1724,Elite Office Bundle 8764,Office Supplies,Filing,319,13.92,6.09,5.88,True,2023-12-13 03:21:01
1725,Ultra Books Kit 2186,Books,Business,621,57.67,35.69,22.77,False,2021-06-26 19:55:40
1726,Standard Home Set 3748,Home & Garden,Kitchen,487,26.25,15.69,3.8,False,2023-07-29 08:39:52
1727,Value Clothing Model 156,Clothing,Activewear,935,83.06,52.67,6.08,True,2023-08-27 20:39:33
1728,Eco Clothing Bundle 472,Clothing,Activewear,917,36.78,22.73,19.75,True,2022-03-14 20:42:03
1729,Eco Home Line 4988,Home & Garden,Garden Tools,228,17.83,7.55,2.64,False,2021-10-04 13:15:07
1730,Standard Clothing Line 7685,Clothing,Outerwear,932,51.04,30.35,19.94,True,2023-11-05 15:36:39
1731,Value Food Series 9020,Food & Grocery,Organic,754,18.67,9.86,14.5,True,2023-11-17 00:42:30
1732,Pro Clothing Set 7048,Clothing,Activewear,816,61.52,28.98,11.57,True,2021-01-15 07:53:17
1733,Smart Clothing Edition 8815,Clothing,Outerwear,852,10.23,3.6,21.78,True,2022-12-23 05:54:58
1734,Elite Home Range 6314,Home & Garden,Garden Tools,759,45.46,25.43,10.03,True,2022-09-11 01:50:18
1735,Smart Beauty Kit 3862,Beauty & Personal Care,Skincare,397,59.26,35.92,6.91,True,2022-01-17 20:19:26
1736,Value Books Range 4155,Books,Fiction,2,39.4,20.93,13.62,False,2021-10-30 20:58:48
1737,Eco Books Line 7646,Books,Science and Tech,623,13.54,6.0,13.99,True,2022-05-22 14:20:20
1738,Eco Clothing Kit 5771,Clothing,Activewear,411,15.15,5.56,3.16,True,2019-04-23 20:12:25
1739,Standard Beauty Set 2641,Beauty & Personal Care,Fragrance,775,55.39,30.34,19.65,True,2019-12-12 04:52:20
1740,Value Electronics Edition 4616,Electronics,Smart Home,105,33.14,15.61,9.42,True,2023-01-15 12:50:47
1741,Smart Automotive Model 3188,Automotive,Tools,218,21.03,10.5,3.24,True,2022-12-12 18:45:03
1742,Eco Sports Range 1948,Sports & Outdoors,Fitness Equipment,990,56.23,29.2,2.58,True,2020-12-14 18:34:08
